id,overview,title,release_date,genres,type
1124,"로버트 앤지어는 상류층 집안에서 자란 쇼맨십이 강한 마술사다. 반면 고아로 사람들과 잘 어울리지 못하는 알프레드 보든은 아이디어를 남들에게 보여 줄 배짱은 없지만 누구보다도 뛰어난 재능을 가진 천재이다. 두 사람은 서로를 아끼는 친구이자 선의의 경쟁자였지만, 그들이 최고라 자부했던 수중 마술이 실패로 돌아가면서 두 사람은 철천지 원수로 돌변한다. 서로 상대방 마술의 비밀을 캐내려 경쟁을 벌이는 가운데, 로버트는 알프레드의 비밀을 알아내기 위해 자신의 조수이자 사랑하는 여인 올리비아를 알프레드에게 접근하게 만든다.",프레스티지,2006-10-17,"SF, 드라마, 미스터리",movie
1162,시청각 장애인 헬렌 켈러와 도전 정신을 심어준 설리반 선생의 이야기다. 이 영화는 아서 펜이 패티 듀크와 앤 밴크로프트와 함께 만든 '헬렌 켈러' 이야기의 최종판. 이미 브로드웨이와 텔레비전 시리즈로 대성공을 거둔 작품이다. 언제 들어도 깊은 울림을 주는 휴먼 스토리에 권위와 편견에 도전하는 헬렌과 설리반의 강한 성격이 가미돼 자칫 늘어질 수 있는 스토리를 놓치지 않는다.,미라클 워커,1962-05-23,드라마,movie
1164,,El Amor no Tiene Precio,,"드라마, 연속극",tv
1220,,그레이엄 노튼쇼,,"코미디, 토크쇼",tv
1258,,Wicked Wicked Games,,"드라마, 연속극",tv
1265,,Bargain Hunt,,"가족, 드라마, 리얼리티, 모험",tv
1265,"학교에서 제일 빨리 달리는 것이 소원인 평범한 12살 제시. 그는 소원을 이루기 위해 매일 쉬지 않고 달리기 연습을 할 정도로 꿈 많은 소년이다. 어느 날, 비밀을 간직한 듯한 신비한 소녀 레슬리가 전학을 오고 옆집으로 이사 오면서 그녀와 친구가 된 제시는 지금껏 상상하지 못했던 신비한 세계, 비밀의 숲으로 초대된다. 상상하면 환상의 세계가 보인다는 레슬리의 말에 반신반의하던 제시는 속는 셈 치고 눈을 감는다. 그리고 눈을 뜨자 눈앞에는 거짓말처럼 거대하고 환상적인 세계가 펼쳐져 있다. 제시와 레슬리는 상상하는대로 이루어지는 그곳을 ‘테라비시아’로 이름 짓고 둘만의 비밀로 간직하기로 약속한다. 그리고 환상의 세계 ‘테라비시아’를 탐험하기 위한 멋진 모험을 계획하는데…",비밀의  숲 테라비시아,2007-02-15,"가족, 드라마, 리얼리티, 모험",movie
1274,LA에서 장의사 일을 하는 피셔 가족의 이야기를 다룬 블랙 코미디 드라마,식스 핏 언더,,드라마,tv
1278,"자유를 외치는 젊은이들의 뜨거운 열기로 가득한 1968년 파리, 영화광인 미국인 유학생 매튜는 시네마테크에서 쌍둥이 남매 이사벨과 테오를 만나 가까워진다. 부모가 휴가를 떠난 이사벨과 테오의 집에서 한 달 간 지내게 된 매튜는 영화와 음악, 책, 혁명 등의 이야기를 자유롭게 나누며 특별한 추억을 쌓는다. 자연스레 이사벨에게 사랑을 느끼게 되는 매튜, 하지만 이사벨은 테오와 떨어지려 하지 않고 세 사람의 은밀하고 특별한 관계는 계속되는데...",몽상가들,2003-10-10,"드라마, 로맨스",movie
1280,"빈 집에 갇힌 여자와 빈 집을 여는 남자  태석은 오토바이를 타고 집집을 돌며 열쇠구멍에 전단지를 붙인다. 그리고 오랫동안 전단지가 떨어져 나가지 않은 집을 열고 들어가 얼마간을 살고 나온다. 그렇게 살아가고 있던 태석은 어느 한 빈 집에서 멍 투성이의 한 여자를 만난다. 남편의 집착과 소유욕 때문에 피폐해지고 망가진 채로 유령처럼 살아가는 여자 선화. 하지만 태석은 그녀를 남겨둔 채 서둘러 집을 빠져 나온다.  그러나 자신을 데려가 주길 바라는 것 같던 선화의 공허한 눈빛을 떨쳐버릴 수가 없던 태석은 다시 그녀의 빈 집으로 돌아간다. 그리고 그곳에서 태석은 남편의 강제적인 탐닉에 몸부림치며 괴로워하는 선화를 보고야 만다. 참을 수 없는 광경 앞에 태석은 그만 손에 잡힌 3번 아이언 골프채를 휘둘러 선화를 구해 도망친다.  태석이 그래왔던 것처럼 함께 전단지를 붙이고 빈집을 찾아 들며 지내는 두 사람. 새로 들르는 집마다 마치 늘 살아왔던 것처럼 어질러진 빈집을 치우고 망가진 물건들을 고쳐놓는 태석을 보며 선화는 처음으로 자신이 비어있지 않은 집에 있는 것 같은 따스함을 느낀다. 태석 역시 조금씩 웃음을 찾아가는 선화를 보며 그녀에게 점점 끌리게 된다. 액체가 섞이듯 어느 사이엔가 서로의 아픔과 외로움을 느끼게 된 두 사람은 서로에 대한 사랑을 확인하게 된다.  그런 어느 날, 우연히 찾아 든 빈 집에서 싸늘히 버려진 노인의 시체를 발견하게 된 두 사람은 정성껏 장례를 치러주고 남겨진 빈 집에서 행복한 시간을 꿈꾼다. 그러나 노인의 아들이 들이닥치고 두 사람은 경찰에 연행된다. 선화의 신원을 파악한 경찰은 태석에게 납치와 살인, 무단 가택 침입이라는 혐의를 씌운다. 돈으로 형사와 깡패를 매수한 민규 앞에 처절히 무너지는 태석과 반항도 못하고 집으로 끌려온 선화. 태석은 어떻게든 선화에게 돌아가려 하고 선화 역시 태석을 찾아 지난 날의 빈 집들을 찾아 나서는데…",빈집,2004-10-15,"드라마, 로맨스, 범죄",movie
1341,,Lola... Érase Una Vez,,"드라마, 연속극",tv
1359,"모든 것에 최고와 최상을 추구하는 패트릭 베이트만. 하버드 MBA출신의 그는 합병회사의 최고경영자이다. 최고급 브랜드의 옷을 입고, 최고급 향수를 뿌리며 아무나 예약할 수 없는 최고급 식당에서 식사를 즐긴다. 패트릭은 자신보다 더 잘나가는 폴이에게 적대감을 느끼고 그를 자신의 집으로 불러들여 살인을 저지른다. 곧 일상으로 복귀한 패트릭은 간밤의 살인은 까맣게 잊은 듯 하다. 그러나 사실 그는 살인에서 묘한 쾌감을 얻었다. 죄책감없이 일상으로 완벽하게 복귀한 듯 보이지만, 그는 어느 새 다른 대상을 물색하는 자신을 본다.",아메리칸 사이코,2000-04-13,"드라마, 범죄, 스릴러",movie
1366,"이탈리아의 종마라는 별명을 가진 젊은 청년 록키 발보아는 필라델피아 빈민촌에 살면서 4회전 복서를 업으로 삼아 근근히 살아간다. 복싱만으로는 생계를 유지할 수 없어 고리대금 업자의 하수인 노릇을 하기도 하며 뒷골목의 주먹 노릇도 하는 그는 짝사랑하는 애드리언에게 열심히 관심을 보이면서 성실하게 살아 가려고 애쓴다. 그러던 어느 날 록키에게 기회가 오게 된다. 헤비급 세계 챔피언 아폴로 크리드가 미국 독립 200주년을 기념하는 이벤트로서 이름 없는 복서에게 도전권는 이벤트를 기획하고, 록키가 도전자로 선발이 되는데...",록키,1976-11-20,드라마,movie
1393,,Not Going Out,,코미디,tv
1394,"세상을 구원하기 위해 타오르는 두 개의 불꽃, 18세기에 유학 온 러시아의 음악가 소스노프스키의 생애를 연구하기 위해 이탈리아를 방문한 러시아의 작가 안드레이 고르차코프. 그는 통역을 맡은 이탈리아 여인인 유제니아의 안내를 받으며 그의 여정을 되밟는다. 러시아에 대해 많은 관심을 갖고 있는 유제니아는 그를 유혹하지만 안드레이에게 있어서 그녀의 존재는 고향에 대한 고통스런 향수를 불러일으키는 존재일 뿐이다. 그러던 중 안드레이는 곧 세상의 종말이 오며 세상을 구원하기 위해서는 자신이 희생되어야 하고, 동시에 두 곳에서 불을 밝혀야 한다고 말하는 도메니코를 만나게 된다. 도메니코는 안드레이에게 또 다른 하나의 불을 밝혀줄 것을 부탁하며 촛불을 건넨다. 혼동스러워진 안드레이는 이탈리아의 여행을 마치고 러시아로 돌아갈 것을 결심한다.  이때 유제니아로부터 전화가 걸려오고, 안드레이는 도메니코가 로마의 광장에서 연설을 하고 있다는 사실을 알게 되는데...",노스텔지아,1983-06-02,"드라마, 로맨스",movie
1395,맨해튼의 사립학교에 다니는 특권층 학생들은 만사에 제멋대로 행동하며 부유층의 특권을 누린다. 그러나 한 익명의 블로거가 이들의 행적을 사사건건 주시하고 있다.,가십걸,,"드라마, 미스터리",tv
1396,2008년 1월 AMC에서 방영을 시작한 범죄 스릴러. Breaking Bad는 막가기를 뜻하는 미국 남부 지방의 속어이다. 한때 노벨화학상까지 바라 볼 정도로 뛰어난 과학자였던 고등학교 화학 교사 월터 화이트는 자신의 50세 생일 날에 폐암 3기 진단을 받는다. 어느 날 동서와 함께 마약 단속 현장을 참관한 그는 현장에서 달아나는 옛 제자 제시를 발견한다. 뇌성마비에 걸린 고등학생 아들과 임신한 아내를 위해 제시에게 동업을 제의한 월터는 자신의 화학지식을 이용해 전례없는 고순도 고품질의 메스암페타민을 제조한다.,브레이킹 배드,,"드라마, 드라마, 범죄, 역사",tv
1396,"2차 대전 중, 러시아의 어느 시골 마을에서 한 여인이 통나무 울타리 위에 앉아 남편이 돌아오길 기다린다. 그때 한 의사가 그녀에게 다가와 ""우리는 늘 불신하고 서두르죠. 생각할 시간이 없어요"" 라는 말을 남기고 지나간다. 어린 알료사는 아버지가 어머니의 머리를 감겨주는 모습을 보고, 어머니는 거울을 들여다보기 시작한다.
 안드레이 타르콥스키 감독의 자전적인 성격이 강하게 나타나 있는 영화로, 이 영화도 그의 다른 영화들처럼 상징과 시적인 언어로 줄거리를 이어간다. 거울은 인간의 삶을 비추는 반영으로 이용되고, 사람들을 그 거울을 보면서 인생을 다시 한 번 생각하게 된다. 삶의 근원적인 문제, 희생과 구원, 고향을 잃어버린 자의 향수 등을 독특한 언어로 그려온 안드레이 타르콥스키. 그의 작품이 새로운 세기에도 여전히 힘을 잃지 않은 것은 그 안에 인간이 들어있기 때문일 것이다. 영화는 제2차 세계대전 과정과 그 이후의 러시아의 역사와 풍경을 묘사하며 각각의 에피소드들은 여러 감정과 느낌을 부유하는 이미지들로 포착했다. 영화 속 화자의 의식 흐름을 받쳐주는 시들은 감독의 아버지 아르세니 타르콥스키의 작품들이고, 감독이 직접 낭송했으며 마지막 장면에 자신의 어머니를 출연시키기도 했다.",거울,1975-03-07,"드라마, 드라마, 범죄, 역사",movie
1398,1999년 1월 HBO에서 방영을 시작한 마피아 범죄물. 뉴저지 마피아의 중간 보스인 토니 소프라노는 이유를 알 수 없는 공황발작으로 정신과 의사를 찾게 된다. 토니는 아내 카멜라와 두 자녀를 부양하는 평범한 아버지로서의 생활과 마피아로서의 생활을 동시에 진행하면서 정신적 공황을 겪게 되고 이에 대한 상담은 필연적으로 마피아 내부의 범죄행위를 노출하는 결과를 가져온다. 마피아 조직의 중간 보스에 걸맞지 않은 정신적 나약함으로 비추어 질 수 있다는 점과 누군가에게 조직의 비밀을 발설하고 있다는 사실이 지닌 위험 때문에 상담은 비밀리에 진행되는데...,소프라노스,,"SF, 드라마, 드라마, 범죄",tv
1398,"잿빛의 이름없는 이 도시는 '구역'이라는 곳으로 철조망으로 둘러싸여 군인들이 지키고 있는 외계의 공간이라 알려져 있다. 아내의 만류에도 불구하고 스토커라는 이름의 한 사내가 칠흑 같은 어둠 속을 걸어나온다. 그는 구역 안으로 사람들을 안내할 수 있는 정신적인 재능을 부여받은 소수의 무리 중의 하나이다. 하지만 이 일은 너무나도 위험천만한 일이기 때문에 정부에 걸릴 경우엔 감옥행도 불사해야 하는 일이다. 사람들이 이 구역 안의 공간으로 들어가고자 하는 이유는 이곳에 가는 오직 한 사람만 자신의 비밀스런 꿈을 이룰 수 있다는 설이 있기 때문이다. 그 날밤, 스토커는 두 사람을 안내해 구역 안으로 들어간다. 한 사람은 유명한 작가로 이제는 영감이 소멸돼 자신의 천재성에 대해 회의를 갖기 시작하는 사람이고, 또 다른 한 사람은 조용한 과학자로 여행보다는 배낭에 더 관심을 가지는 사람이다. 버려진 공간 '구역'에서 그 공간을 향하는 길은 정해져 있지 않다. 그들이 점점 공간에 가까이 다가갈수록 규칙은 변하고 스토커는 커다란 위험에 직면하는데...",잠입자,1979-05-25,"SF, 드라마, 드라마, 범죄",movie
1399,"2011년 4월 HBO에서 방영을 시작한 판타지물. 조지 R.R. 마틴의 얼음과 불의 노래를 원작으로 한다. 웨스테로스 대륙의 7개의 국가와 하위 몇 개의 국가들로 구성된 연맹 국가인 칠 왕국의 통치권, 철 왕좌를 차지하기 위한 싸움을 그려낸 드라마이다. 왕좌를 차지하기 위한 귀족 가문의 다툼 외에도 북부에 존재하는 미지의 위협인 백귀, 그리고 15년 전에 내전으로 인해 살해된 왕의 딸인 대너리스 타르가르옌이 자신이 추방당한 웨스테로스를 향해 왕권 회복을 도전하는 이야기가 함께 들어있다.",왕좌의 게임,,"SF&판타지, 드라마, 액션&모험",tv
