id,overview,title,release_date,genres
86000,"잘나가던 복서였지만 어두운 상처 때문에 마음을 굳게 닫아버린 철민.  시력을 잃어가고 있지만, 늘 밝고 씩씩한 정화.  좁은 주차박스에서 외로운 시간을 보내고 있던 철민에게 꽃 같은 그녀, 정화가 나타났다.  나보다 나를 더 사랑해주는 사람. 두 눈을 감으면 선명해지는 그 얼굴, 오직 그대만…",오직 그대만,2011-10-20,"드라마, 로맨스"
86001,"어린 시절 자동차 사고로 가족을 잃은 죄책감과 그 사고로 인한 후천적인 후유증으로  통증을 느낄 수 없게 된 남자, 남순. 고통을 느낄 수 없는 탓에 무미건조한 삶을 살아가던 어느 날, 이상한 여자를 만났다. 이 여자, 당장이라도 쓰러질 것 같은데 깡이 보통이 아니다. 난생 처음 가슴에 뻐근한 통증을 느낀 남순은  그녀가 더 이상 지치지 않도록 편히 기댈 곳이 되어주고 싶다. 그리고 이제, 남들처럼 살고 싶어졌다. 태어날 때부터 유전으로 인해 작은 통증조차 치명적인 여자, 동현. 늘 고통에 시달림에도 불구하고 씩씩하게 살아가던 어느 날, 이상한 남자를 만났다. 이 남자, 어디서 그렇게 다치고 오는 지 상처투성이면서 아픔은 못 느낀 댄다. 행복했던 순간, 따뜻했던 느낌.. 모든 순간을 통증으로 기억하는 동현은  그에게 행복한 추억과 설레는 마음의 알싸한 통증까지 느끼게 해주고 싶다. 그리고 이제, 그와 함께 살고 싶어졌다. 우여곡절 실랑이 끝에 함께 살게 된, 성격도 세상을 보는 방식도 정 반대인 남순과 동현. 서울 바닥에서 의지할 곳 하나 없던 남순과 동현은  난생 처음 서로에게 기대어 행복을 느끼는데…",통증,2011-09-07,"드라마, 로맨스"
87295,구름 한 점 없이 맑은 날. 학교로 향하는 조강 앞에 노란색 우비를 입은 소녀 아리가 나타난다. 아리를 본 순간 조강은 찌릿찌릿 전기가 통하는 것을 느끼고 신기하게도 둘은 같은 반 짝궁이 된다. 자신은 지구인이 아니라서 노란 우비를 입어야 저주를 막을 수 있다며 당돌하게 말하는 아리. 그런 아리가 무서운지 아이들은 피하기 바쁘지만 조강만은 그녀의 든든한 짝이 되어 준다.,도마뱀,2006-04-27,"드라마, 로맨스"
89501,"1982년 부산, 해고될 위기에 처한 비리 세관원 최익현은 순찰 중 적발한 히로뽕을 일본으로 밀수출하기 위해 부산 최대 조직의 젊은 보스 최형배와 손을 잡는다. 익현은 탁월한 임기응변과 특유의 친화력으로 형배의 신뢰를 얻는 데 성공한다. 주먹 넘버원 형배와 로비의 신 익현은 함께 힘을 합쳐 부산을 접수하기 시작하고, 나쁜 놈들의 전성시대가 펼쳐진다. 하지만 1990년 범죄와의 전쟁이 선포되자 조직의 의리는 금이 가고 배신이 시작된다. 살아남기 위해 벌이는 치열한 한판 승부, 최후에 웃는 자는 과연 누가 될 것인가?",범죄와의 전쟁: 나쁜놈들 전성시대,2012-02-02,"범죄, 스릴러"
89623,"양계장을 탈출해 세상 밖으로 나온 암탉 ‘잎싹’과 청둥오리 ‘초록’의  꿈과 자유를 향한 용감한 도전  마당 밖 자유로운 세상을 꿈꾸는 암탉!  양계장 안에 갇혀 살며 알만 낳던 암탉 잎싹은 마당으로 나가 자유롭게 살면서 알을 품어보기를 꿈꾼다. 몇 날 며칠을 굶어 폐계 흉내를 내다가 드디어 뒷산의 폐계 웅덩이에 버려져 마당을 나오는데 성공하지만, 애꾸눈 족제비에게 잡아 먹히기 일보직전! 청둥오리 나그네의 도움으로 폐계 웅덩이에서 벗어나 가까스로 목숨을 구하게 되는데…  암탉, 오리알을 품다!  드디어 대자연으로 나온 잎싹은 나그네와 달수의 도움을 받아 자유를 만끽하며 서서히 적응해 나간다. 그러던 어느 날 주인 없이 버려진 뽀얀 오리알을 발견하고 난생 처음 알을 품기 시작하는 잎싹. 애꾸눈 족제비로부터 잎싹과 알을 보호하던 나그네는 최후를 맞이하고 마침내 알에서 깨어난 아기 오리는 잎싹을 ‘엄마’로 여기게 되는데…  겁 없는 엄마와 아들의 용감한 도전!!  족제비의 위협으로부터 안전한 늪으로 여정을 떠나는 암탉 잎싹과 청둥오리 초록  과연 이들은 험난한 대자연 속에서 더 자유롭고 더 높이 날고 싶은 꿈을 이루어 낼 수 있을까?",마당을 나온 암탉,2011-07-28,"가족, 드라마, 모험, 애니메이션"
91073,"수인번호 2537번 애나. 7년 째 수감 중, 어머니의 부고로 3일 간의 휴가가 허락된다. 장례식에 가기 위해 탄 시애틀 행 버스, 쫓기듯 차에 탄 훈이 차비를 빌린다. 사랑이 필요한 여자들에게 에스코트 서비스를 하는 그는, 누군가로부터 도망치는 중이다. 훈은 돈을 갚고 찾아가겠다며 억지로 시계를 채워주지만 애나는 무뚝뚝하게 돌아선다. 7년 만에 만난 가족도 시애틀의 거리도, 자기만 빼 놓고 모든 것이 변해 버린 것 같아 낯설기만 한 애나. 돌아가 버릴까? 발길을 돌린 터미널에서 훈을 다시 만난다. 그리고 장난처럼 시작된 둘의 하루. 시애틀을 잘 아는 척 안내하는 훈과 함께, 애나는 처음으로 편안함을 느낀다. 이름도 몰랐던 애나와 훈. 호기심이던 훈의 눈빛이 진지해지고 표정 없던 애나의 얼굴에 희미한 미소가 떠오를 때쯤, 누군가 훈을 찾아 오고 애나가 돌아가야 할 시간도 다가오는데...",만추,2011-02-17,"드라마, 로맨스"
91078,"남들보다 키는 작지만 자신에게만은 누구보다 큰 존재인 아버지와 언제부터인가 가족이 되어버린 삼촌과 함께 사는 고등학생 완득이. 가난하고 불우한 가정환경에 공부도 못하는 문제아지만 싸움만큼은 누구에게도 지지 않는다. 가진 것도, 꿈도, 희망도 없는 완득이 간절히 바라는 것이 딱 하나 있었으니, 바로 담임 ‘똥주’가 없어지는 것! 사사건건 자신의 일에 간섭하는 데다 급기야 옆집 옥탑방에 살면서 밤낮없이 자신을 불러대는 ‘똥주’. 오늘도 완득은 교회를 찾아 간절히 기도한다. “제발 똥주 좀 죽여주세요”",완득이,2011-10-20,"드라마, 코미디"
91083,"자신의 생일날 약혼자를 오토바이 뺑소니 사고로 잃은 다큐멘터리 피디 다혜. 용서하면 모두가 행복해질 거라는 믿음으로 가해자 소년을 용서하고 1년 후 용서라는 주제로 다큐멘터리 기획, 다양한 사건의 피해자들을 찾아 다니며 촬영을 시작한다. 촬영이 진행될수록 자신이 용서해준 17살 소년을 떠올리게 되는 다혜. ‘착하게 살고 있겠지’ 라는 생각으로 담담히 촬영을 진행하던 중 우연히 전해들은 그 소년의 소식에 커다란 충격에 빠지게 되는데…",오늘,2011-10-27,드라마
91088,"회사 부도 후 충동적으로 아내를 살인한 ‘경민(목소리 오정세)’은 자신의 분노를 감추고 중학교 동창이었던 ‘종석(목소리 양익준)’을 찾아 나선다. 소설가가 되지 못해 자서전 대필작가로 근근히 먹고 사는 종석은 15년 만에 찾아온 경민의 방문에 당황한다. 경민은 무시당하고 짓밟혀　지우고 싶었던　중학교 시절과 자신들의 우상이었던 '철이(목소리 김혜나)' 이야기를 종석에게 꺼낸다. 그리고 경민은 학창시절의 교정으로 종석을 이끌어, 15년 전 그날의 충격적인 진실을 밝히려 하는데...",돼지의 왕,2011-11-03,"드라마, 범죄, 스릴러, 애니메이션"
91239,"문자 한 통 남기고 사라져버린 여자친구를 수소문하는 유석, 떠난 남친이 남긴 A급 큐빅 반지만 손에 쥔 여자 애연, 사랑을 찾아 바람처럼 떠도는 여자 나리, 친구의 친구를 사랑한 자칭 도시의 하이에나 복남, 그리고 사랑은 절대 없을 거라 믿었던 거친 남자 병찬. 저마다 특별한 사연을 가진 다섯 싱글이 우연과 필연, 인연과 악연으로 얽히고 설켜드는데...",커플즈,2011-11-02,"로맨스, 코미디"
91417,"매년 찾아오는 스노글랙토그 축제를 앞둔 '버크섬'의 바이킹 마을, 하지만 갑자기 모든 드래곤이 일순간 어디론가 날아가버린다. 마을 주민들은 드래곤들 없이 축제를 준비한다. 한편, 히컵은 혼자서는 날수 없는 '투슬리스'를 위해 스스로 날수 있는 보형물을 만들어 선물하였지만, '투슬리스' 또한 날개를 달자마자 또한 하늘로 날아가버린다. 히컵은 마을에 남아있던 피시레그스의 드래곤과 함께 '투슬리스'를 찾아 떠나고 마침내 도착한 곳에서 놀라운 광경을 목격한다.",드래곤 길들이기: 나이트 퓨리의 선물,2011-11-15,"가족, 모험, 애니메이션, 코미디"
91596,"왕년의 신촌 마돈나 정화 앞에 댄스 가수가 될 수 있는 일생 일대의 기회가 찾아온다. 하지만 오랜 꿈을 향한 도전의 설렘도 잠시, 남편 정민은 ‘서울 시장 후보로 출마하게 되었다!’고 폭탄 선언을 한다. 서울 시장 후보의 부인과 화려한 댄싱퀸즈의 리더 사이에서 남편도 모르는 위험천만, 다이나믹한 이중생활이 시작되는데...",댄싱퀸,2012-01-18,"드라마, 로맨스, 코미디"
92038,"매번 취업에 실패하고, 엄마에게 나오던 용돈도 떨어지고, 50원이 없어서 연애사업도 못하는 청년백수 천지웅은 설상가상 월세 옥탑 방에서도 쫓겨날 상황. 하지만, 때마침 나타난 ‘병 줍는 구세주’ 구홍실을 만나게 된다. 연애, 종교, 병은 돈 아까워 못한다는 생활철학을 가진 국보급 짠순이 홍실은 지웅에게 돈벌기 노하우를 전수하겠다는 매혹적인 제안을 하지만, 세상에 공짜는 없는 법! 홍실은 무조건 두 달간, 자기 말에 따라야 한다는 조건을 건다. 이상한 건, 홍실은 지웅의 통장을 자신의 이름으로 만든다.  지웅을 반 머슴 부리듯 부려먹는 홍실과 그녀를 따라 울며 겨자먹기로 생업전선에 뛰어든 지웅. 사사건건 부딪히지만 빡센 그들의 동업은 통장 잔고를 조금씩 불려나가기 시작하는데...",티끌모아 로맨스,2011-11-10,"로맨스, 코미디"
92488,"짝사랑하는 남학생을 찾아 교환학생으로 한국에 온 재일교포 준꼬. 한국생활의 Sweet Home이 될 '게스트하우스 정(情)'! 친절한 주인아저씨, 맛있는 밥, 풀옵션 방까지 뭐하나 부족한 게 없다고 생각했지만... 손님유치에 혈안된 주인아저씨가 내어준 방은 실은 그집 아들이 쓰는 방! 사전통보도 못받고 자기방에 뻗어버린 주인집 아들 종만과 준꼬는 한국에서의 첫날밤부터 어이없는 '합방'을 하게 된다! 방을 빼려는 준꼬에게 주인아저씨는 아들방뿐만 아니라 토종한국인 종만의 일대일 한국어 과외지도까지 종합선물세트로 제공하며 준꼬를 붙잡는다. 두부 썰던 칼로 하나뿐인 아들을 협박하는 주인아저씨, 밀린 카드빚 때문에 억지로 한국어과외선생이 된 동갑내기 '종만', 외모는 꽃미남인데 배운 한국어라곤 확~ 깨는 반말뿐인 외국인 '조지', 틈만 나면 껄떡대는 '풍기'와 '문란'... 준꼬의 꿈많은 한국생활... 시작부터 심상치가 않다.  억지로 떠맡은 한국어과외가 귀찮은 종만, 서슬퍼런 아버지의 감시에 과외를 접을 수도 없고... 정반대로 한국어과외에 드높은 열성을 보이는 준꼬는 배운대로 전부 흡수하겠다는 일념으로 학구열을 불태운다. 그리하여 시작된 종만의 대충대충 야매과외! 무엇이든 가르쳐준대로 믿고 따라하는 준꼬에게 ""간장공장공장장은강공장장, 경찰청철창살은쌍철창살...""을 연습시키며 정작 자신은 그 시간에 술마시며 땡땡이치는 똥개훈련으로 시작, 한국에서 완전 먹어주는 인사말이라며 ""눈깔아 씹딱들아!""로 시작하는 온갖 비속어와 '욕'을 대책 없이 전수, 과외선생 잘못 만나 준꼬는 이미지 추락에 국제적 망신살만 뻗친다. 그러나 열공 과외모드에 돌입한 준꼬의 학구열은 그칠 줄 모르고, 무책임 과외와 비검증 실전 속에 점점 외국인 욕쟁이로 거듭나는 준꼬! 꿈 많던 준꼬의 한국생활...험악하고 험난하게 꼬여만 가는데...",동갑내기 과외하기 레슨 II,2007-04-19,"로맨스, 코미디"
92499,남다른 ‘촉’때문에 평범한 생활은 물론 제대로 된 연애 한번 못해본 여자 여리(손예진)와 그녀에게 꽂혀버린 비실한 ‘깡’의 호러 마술사 조구(이민기). 달콤해야 할 두 사람의 만남은 그들의 행복을 방해하는 귀신들로 인해 하루하루가 공포특집이다. 이런 생활에 익숙한 여리와 달리 매번 생명의 위협을 느끼는 조구. 오싹한 난관에도 불구하고 이 연애를 포기할 수 없는 여리와 조구는 어금니 꽉 깨물고 목숨을 건 연애를 시작하는데...,오싹한 연애,2011-12-01,"공포, 로맨스, 코미디, 판타지"
94047,"1938년 경성. 제 2의 손기정을 꿈꾸는 조선청년 준식과 일본 최고의 마라톤 대표선수 타츠오. 어린 시절부터 서로에게 강한 경쟁의식을 가진 두 청년은 각각 조선과 일본을 대표하는 세기의 라이벌로 성장한다. 그러던 어느 날, 준식은 예기치 못한 사건에 휘말려 일본군에 강제 징집되고 그로부터 1년 후, 일본군 대위가 된 타츠오와 운명적인 재회를 하게 된다. 2차 세계대전의 거대한 소용돌이에 던져진 두 청년은 중국과 소련, 독일을 거쳐 노르망디에 이르는 12,000Km의 끝나지 않는 전쟁을 겪으며 점차 서로의 희망이 되어가는데… 적으로 만나 서로의 희망이 된 조선과 일본의 두 청년 국적을 초월한 인간애의 드라마가 시작된다!",마이웨이,2011-12-21,"드라마, 액션, 역사, 전쟁"
